,song_id,filename,genre_id,genre
4957,14281,14281.wav,1,Rock
4958,15025,15025.wav,2,Punk
4959,6631,6631.wav,6,Chiptune / Glitch
4960,16369,16369.wav,9,International
4961,21882,21882.wav,4,Hip-Hop
4962,19622,19622.wav,1,Rock
4963,12933,12933.wav,2,Punk
4964,10087,10087.wav,2,Punk
4965,5787,5787.wav,0,Electronic
4966,14549,14549.wav,6,Chiptune / Glitch
4967,24282,24282.wav,1,Rock
4968,11162,11162.wav,9,International
4969,14606,14606.wav,2,Punk
4970,7031,7031.wav,8,Pop
4971,20458,20458.wav,8,Pop
4972,7265,7265.wav,7,Instrumental
4973,24068,24068.wav,6,Chiptune / Glitch
4974,23032,23032.wav,9,International
4975,9274,9274.wav,2,Punk
4976,11237,11237.wav,2,Punk
4977,16241,16241.wav,2,Punk
4978,11405,11405.wav,8,Pop
4979,24495,24495.wav,2,Punk
4980,23206,23206.wav,1,Rock
4981,23802,23802.wav,1,Rock
4982,14486,14486.wav,0,Electronic
4983,4466,4466.wav,3,Experimental
4984,5998,5998.wav,8,Pop
4985,14582,14582.wav,0,Electronic
4986,16325,16325.wav,3,Experimental
4987,15326,15326.wav,5,Folk
4988,3370,3370.wav,2,Punk
4989,2000,2000.wav,2,Punk
4990,6678,6678.wav,13,Jazz
4991,6759,6759.wav,12,Old-Time / Historic
4992,18041,18041.wav,3,Experimental
4993,5701,5701.wav,2,Punk
4994,382,382.wav,8,Pop
4995,16558,16558.wav,3,Experimental
4996,13853,13853.wav,7,Instrumental
4997,13291,13291.wav,1,Rock
4998,7557,7557.wav,0,Electronic
4999,12597,12597.wav,9,International
5000,3131,3131.wav,3,Experimental
5001,13782,13782.wav,0,Electronic
5002,21175,21175.wav,2,Punk
5003,21940,21940.wav,1,Rock
5004,10367,10367.wav,1,Rock
5005,17514,17514.wav,13,Jazz
5006,22723,22723.wav,3,Experimental
5007,4527,4527.wav,0,Electronic
5008,4857,4857.wav,1,Rock
5009,2757,2757.wav,8,Pop
5010,11120,11120.wav,2,Punk
5011,5979,5979.wav,1,Rock
5012,3861,3861.wav,3,Experimental
5013,7094,7094.wav,2,Punk
5014,11617,11617.wav,0,Electronic
5015,3510,3510.wav,0,Electronic
5016,11086,11086.wav,2,Punk
5017,13204,13204.wav,7,Instrumental
5018,13909,13909.wav,7,Instrumental
5019,6145,6145.wav,9,International
5020,10970,10970.wav,1,Rock
5021,18950,18950.wav,0,Electronic
5022,8181,8181.wav,1,Rock
5023,10504,10504.wav,7,Instrumental
5024,14194,14194.wav,5,Folk
5025,23209,23209.wav,0,Electronic
5026,23489,23489.wav,2,Punk
5027,1257,1257.wav,2,Punk
5028,4710,4710.wav,0,Electronic
5029,7042,7042.wav,7,Instrumental
5030,22368,22368.wav,0,Electronic
5031,11712,11712.wav,1,Rock
5032,4811,4811.wav,1,Rock
5033,17375,17375.wav,13,Jazz
5034,15861,15861.wav,1,Rock
5035,3851,3851.wav,10,Ambient Electronic
5036,11269,11269.wav,8,Pop
5037,16709,16709.wav,1,Rock
5038,15835,15835.wav,8,Pop
5039,6940,6940.wav,14,Country
5040,18668,18668.wav,1,Rock
5041,24615,24615.wav,2,Punk
5042,21182,21182.wav,1,Rock
5043,22762,22762.wav,3,Experimental
5044,14061,14061.wav,7,Instrumental
5045,6625,6625.wav,1,Rock
5046,16863,16863.wav,1,Rock
5047,21644,21644.wav,4,Hip-Hop
5048,7131,7131.wav,1,Rock
5049,22329,22329.wav,2,Punk
5050,11284,11284.wav,11,Classical
5051,8788,8788.wav,2,Punk
5052,9561,9561.wav,8,Pop
5053,17736,17736.wav,2,Punk
5054,11272,11272.wav,2,Punk
5055,15150,15150.wav,5,Folk
5056,17574,17574.wav,7,Instrumental
5057,24783,24783.wav,4,Hip-Hop
5058,19286,19286.wav,1,Rock
5059,24593,24593.wav,5,Folk
5060,7813,7813.wav,1,Rock
5061,22120,22120.wav,7,Instrumental
5062,10585,10585.wav,3,Experimental
5063,19587,19587.wav,7,Instrumental
5064,5552,5552.wav,9,International
5065,24879,24879.wav,0,Electronic
5066,19692,19692.wav,3,Experimental
5067,18625,18625.wav,1,Rock
5068,8568,8568.wav,5,Folk
5069,9612,9612.wav,2,Punk
5070,16655,16655.wav,1,Rock
5071,8117,8117.wav,9,International
5072,5119,5119.wav,7,Instrumental
5073,18371,18371.wav,4,Hip-Hop
5074,7594,7594.wav,6,Chiptune / Glitch
5075,24998,24998.wav,0,Electronic
5076,21069,21069.wav,0,Electronic
5077,5928,5928.wav,5,Folk
5078,11034,11034.wav,2,Punk
5079,21332,21332.wav,3,Experimental
5080,24142,24142.wav,7,Instrumental
5081,13459,13459.wav,4,Hip-Hop
5082,2273,2273.wav,6,Chiptune / Glitch
5083,15549,15549.wav,10,Ambient Electronic
5084,15417,15417.wav,1,Rock
5085,13478,13478.wav,1,Rock
5086,7559,7559.wav,1,Rock
5087,4908,4908.wav,3,Experimental
5088,11338,11338.wav,0,Electronic
5089,3780,3780.wav,1,Rock
5090,1832,1832.wav,7,Instrumental
5091,3210,3210.wav,10,Ambient Electronic
5092,12508,12508.wav,2,Punk
5093,23936,23936.wav,2,Punk
5094,9748,9748.wav,1,Rock
5095,2816,2816.wav,11,Classical
5096,7373,7373.wav,2,Punk
5097,20866,20866.wav,8,Pop
5098,9554,9554.wav,10,Ambient Electronic
5099,13399,13399.wav,4,Hip-Hop
5100,6611,6611.wav,9,International
5101,2804,2804.wav,0,Electronic
5102,2278,2278.wav,3,Experimental
5103,23998,23998.wav,2,Punk
5104,23916,23916.wav,2,Punk
5105,3713,3713.wav,2,Punk
5106,19101,19101.wav,1,Rock
5107,19161,19161.wav,6,Chiptune / Glitch
5108,3520,3520.wav,4,Hip-Hop
5109,4892,4892.wav,0,Electronic
5110,5936,5936.wav,6,Chiptune / Glitch
5111,23617,23617.wav,0,Electronic
5112,307,307.wav,2,Punk
5113,4617,4617.wav,3,Experimental
5114,15785,15785.wav,7,Instrumental
5115,3444,3444.wav,0,Electronic
5116,14054,14054.wav,12,Old-Time / Historic
5117,6342,6342.wav,3,Experimental
5118,24510,24510.wav,1,Rock
5119,22871,22871.wav,0,Electronic
5120,14716,14716.wav,2,Punk
5121,23763,23763.wav,2,Punk
5122,12563,12563.wav,7,Instrumental
5123,1781,1781.wav,0,Electronic
5124,22646,22646.wav,2,Punk
5125,872,872.wav,1,Rock
5126,11847,11847.wav,8,Pop
5127,15857,15857.wav,8,Pop
5128,23377,23377.wav,2,Punk
5129,8691,8691.wav,7,Instrumental
5130,22659,22659.wav,5,Folk
5131,16111,16111.wav,0,Electronic
5132,16776,16776.wav,6,Chiptune / Glitch
5133,21925,21925.wav,1,Rock
5134,4006,4006.wav,0,Electronic
5135,10144,10144.wav,10,Ambient Electronic
5136,450,450.wav,3,Experimental
5137,20484,20484.wav,0,Electronic
5138,20156,20156.wav,4,Hip-Hop
5139,21649,21649.wav,3,Experimental
5140,21974,21974.wav,7,Instrumental
5141,4475,4475.wav,1,Rock
5142,23399,23399.wav,4,Hip-Hop
5143,9619,9619.wav,10,Ambient Electronic
5144,14496,14496.wav,0,Electronic
5145,16577,16577.wav,7,Instrumental
5146,13515,13515.wav,0,Electronic
5147,22676,22676.wav,15,Soul-RnB
5148,7735,7735.wav,3,Experimental
5149,1933,1933.wav,2,Punk
5151,11016,11016.wav,10,Ambient Electronic
5152,21248,21248.wav,10,Ambient Electronic
5153,10165,10165.wav,4,Hip-Hop
5154,7515,7515.wav,7,Instrumental
5155,18377,18377.wav,5,Folk
5156,11059,11059.wav,3,Experimental
5157,12209,12209.wav,1,Rock
5158,5032,5032.wav,10,Ambient Electronic
5159,22460,22460.wav,5,Folk
5160,24441,24441.wav,12,Old-Time / Historic
5161,3857,3857.wav,1,Rock
5162,12236,12236.wav,5,Folk
5163,16090,16090.wav,16,Spoken
5164,17749,17749.wav,4,Hip-Hop
5165,8852,8852.wav,6,Chiptune / Glitch
5166,13037,13037.wav,2,Punk
5167,10573,10573.wav,9,International
5168,5123,5123.wav,1,Rock
5169,8701,8701.wav,3,Experimental
5170,12791,12791.wav,7,Instrumental
5171,6563,6563.wav,3,Experimental
5172,15714,15714.wav,3,Experimental
5173,10428,10428.wav,4,Hip-Hop
5174,24533,24533.wav,4,Hip-Hop
5175,15487,15487.wav,5,Folk
5176,19335,19335.wav,5,Folk
5177,24818,24818.wav,9,International
5178,18244,18244.wav,10,Ambient Electronic
5179,2802,2802.wav,8,Pop
5180,24229,24229.wav,7,Instrumental
5181,18671,18671.wav,15,Soul-RnB
5182,22439,22439.wav,0,Electronic
5183,16131,16131.wav,4,Hip-Hop
5184,17903,17903.wav,4,Hip-Hop
5185,16798,16798.wav,7,Instrumental
5186,17356,17356.wav,8,Pop
5187,11742,11742.wav,7,Instrumental
5188,24800,24800.wav,1,Rock
5189,24040,24040.wav,0,Electronic
5190,17732,17732.wav,9,International
5191,197,197.wav,1,Rock
5192,14848,14848.wav,11,Classical
5193,19839,19839.wav,9,International
5194,16708,16708.wav,2,Punk
5195,9208,9208.wav,1,Rock
5196,6353,6353.wav,5,Folk
5197,10295,10295.wav,1,Rock
5198,1633,1633.wav,0,Electronic
5199,10083,10083.wav,5,Folk
5200,24298,24298.wav,10,Ambient Electronic
5201,11953,11953.wav,0,Electronic
5202,18284,18284.wav,8,Pop
5203,10009,10009.wav,1,Rock
5204,10743,10743.wav,5,Folk
5205,7840,7840.wav,4,Hip-Hop
5206,18160,18160.wav,3,Experimental
5207,15942,15942.wav,9,International
5208,19438,19438.wav,6,Chiptune / Glitch
5209,5306,5306.wav,3,Experimental
5210,24816,24816.wav,3,Experimental
5211,2801,2801.wav,6,Chiptune / Glitch
5212,23701,23701.wav,7,Instrumental
5213,7519,7519.wav,4,Hip-Hop
5214,8504,8504.wav,0,Electronic
5215,15112,15112.wav,4,Hip-Hop
5216,4018,4018.wav,7,Instrumental
5217,20656,20656.wav,16,Spoken
5218,24285,24285.wav,0,Electronic
5219,1700,1700.wav,4,Hip-Hop
5220,15061,15061.wav,5,Folk
5221,6919,6919.wav,0,Electronic
5222,10115,10115.wav,10,Ambient Electronic
5223,493,493.wav,11,Classical
5224,340,340.wav,1,Rock
5225,17477,17477.wav,3,Experimental
5226,17724,17724.wav,4,Hip-Hop
5227,3085,3085.wav,11,Classical
5228,21499,21499.wav,1,Rock
5229,8784,8784.wav,1,Rock
5230,13092,13092.wav,7,Instrumental
5231,22746,22746.wav,3,Experimental
5232,7961,7961.wav,0,Electronic
5233,7340,7340.wav,6,Chiptune / Glitch
5234,15365,15365.wav,4,Hip-Hop
5235,7532,7532.wav,2,Punk
5236,18468,18468.wav,1,Rock
5237,22076,22076.wav,4,Hip-Hop
5238,21386,21386.wav,2,Punk
5239,12664,12664.wav,1,Rock
5240,5544,5544.wav,3,Experimental
5241,23390,23390.wav,0,Electronic
5242,16227,16227.wav,6,Chiptune / Glitch
5243,4175,4175.wav,2,Punk
5244,5135,5135.wav,2,Punk
5245,8846,8846.wav,9,International
5246,15424,15424.wav,9,International
5247,5775,5775.wav,0,Electronic
5248,2796,2796.wav,0,Electronic
5249,11168,11168.wav,6,Chiptune / Glitch
5250,13917,13917.wav,3,Experimental
5251,12041,12041.wav,8,Pop
5252,23708,23708.wav,6,Chiptune / Glitch
5253,4506,4506.wav,7,Instrumental
5254,22459,22459.wav,5,Folk
5255,16180,16180.wav,1,Rock
5256,24572,24572.wav,0,Electronic
5257,6376,6376.wav,3,Experimental
5258,2625,2625.wav,7,Instrumental
5259,11768,11768.wav,8,Pop
5260,19477,19477.wav,12,Old-Time / Historic
5261,12669,12669.wav,2,Punk
5262,5636,5636.wav,9,International
5263,21624,21624.wav,4,Hip-Hop
5264,22083,22083.wav,4,Hip-Hop
5265,10781,10781.wav,17,Blues
5266,21037,21037.wav,6,Chiptune / Glitch
5267,20127,20127.wav,0,Electronic
5268,18211,18211.wav,2,Punk
5269,17983,17983.wav,0,Electronic
5270,13903,13903.wav,11,Classical
5271,11585,11585.wav,0,Electronic
5272,11547,11547.wav,0,Electronic
5273,7014,7014.wav,1,Rock
5274,19417,19417.wav,5,Folk
5275,4762,4762.wav,9,International
5276,23932,23932.wav,4,Hip-Hop
5277,7508,7508.wav,2,Punk
5278,22224,22224.wav,13,Jazz
5279,4786,4786.wav,6,Chiptune / Glitch
5280,12430,12430.wav,0,Electronic
5281,23915,23915.wav,2,Punk
5282,21457,21457.wav,5,Folk
5283,24560,24560.wav,2,Punk
5284,13327,13327.wav,10,Ambient Electronic
5285,10690,10690.wav,0,Electronic
5286,4691,4691.wav,3,Experimental
5287,24716,24716.wav,0,Electronic
5288,17542,17542.wav,0,Electronic
5289,12231,12231.wav,5,Folk
5290,5183,5183.wav,1,Rock
5291,11314,11314.wav,0,Electronic
5292,24342,24342.wav,1,Rock
5293,21241,21241.wav,1,Rock
5294,14364,14364.wav,10,Ambient Electronic
5295,1297,1297.wav,1,Rock
5296,4933,4933.wav,17,Blues
5297,13558,13558.wav,4,Hip-Hop
5298,8732,8732.wav,0,Electronic
5299,19804,19804.wav,3,Experimental
5300,14748,14748.wav,9,International
5301,11079,11079.wav,7,Instrumental
5302,22783,22783.wav,0,Electronic
5303,2254,2254.wav,1,Rock
5304,18941,18941.wav,6,Chiptune / Glitch
5305,22319,22319.wav,11,Classical
5306,14984,14984.wav,0,Electronic
5307,4608,4608.wav,4,Hip-Hop
5308,5717,5717.wav,1,Rock
5309,17521,17521.wav,4,Hip-Hop
5310,18738,18738.wav,2,Punk
5311,15669,15669.wav,6,Chiptune / Glitch
5312,23000,23000.wav,10,Ambient Electronic
5313,1432,1432.wav,2,Punk
5314,8509,8509.wav,1,Rock
5315,6716,6716.wav,0,Electronic
5316,15147,15147.wav,0,Electronic
5317,23976,23976.wav,2,Punk
5318,5532,5532.wav,3,Experimental
5319,121,121.wav,8,Pop
5320,15407,15407.wav,2,Punk
5321,21723,21723.wav,0,Electronic
5322,13346,13346.wav,0,Electronic
5323,8058,8058.wav,1,Rock
5324,11637,11637.wav,4,Hip-Hop
5325,6538,6538.wav,0,Electronic
5326,23989,23989.wav,4,Hip-Hop
5327,480,480.wav,5,Folk
5328,14170,14170.wav,3,Experimental
5329,12407,12407.wav,0,Electronic
5330,10552,10552.wav,6,Chiptune / Glitch
5331,9185,9185.wav,0,Electronic
5332,14143,14143.wav,1,Rock
5333,11641,11641.wav,0,Electronic
5334,14963,14963.wav,14,Country
5335,13580,13580.wav,2,Punk
5336,8177,8177.wav,2,Punk
5337,6772,6772.wav,2,Punk
5338,4368,4368.wav,8,Pop
5339,10643,10643.wav,1,Rock
5340,15716,15716.wav,4,Hip-Hop
5341,7633,7633.wav,4,Hip-Hop
5342,3172,3172.wav,3,Experimental
5343,9142,9142.wav,10,Ambient Electronic
5344,12845,12845.wav,12,Old-Time / Historic
5345,4077,4077.wav,3,Experimental
5346,12749,12749.wav,3,Experimental
5347,6338,6338.wav,1,Rock
5348,23584,23584.wav,12,Old-Time / Historic
5349,19004,19004.wav,10,Ambient Electronic
5350,5673,5673.wav,2,Punk
5351,22654,22654.wav,0,Electronic
5352,9938,9938.wav,5,Folk
5353,13806,13806.wav,0,Electronic
5354,9729,9729.wav,6,Chiptune / Glitch
5355,13785,13785.wav,7,Instrumental
5356,10220,10220.wav,5,Folk
5357,9967,9967.wav,6,Chiptune / Glitch
5358,13187,13187.wav,3,Experimental
5359,3918,3918.wav,4,Hip-Hop
5360,17215,17215.wav,4,Hip-Hop
5361,6390,6390.wav,9,International
5362,16356,16356.wav,4,Hip-Hop
5363,9683,9683.wav,0,Electronic
5364,5007,5007.wav,2,Punk
5365,19115,19115.wav,1,Rock
5366,13369,13369.wav,8,Pop
5367,5398,5398.wav,2,Punk
5368,4182,4182.wav,0,Electronic
5369,23471,23471.wav,2,Punk
5370,18816,18816.wav,1,Rock
5371,4391,4391.wav,0,Electronic
5372,9077,9077.wav,11,Classical
5373,24644,24644.wav,0,Electronic
5374,558,558.wav,3,Experimental
5375,18293,18293.wav,2,Punk
5376,1027,1027.wav,2,Punk
5377,20211,20211.wav,9,International
5378,15214,15214.wav,7,Instrumental
5379,2347,2347.wav,7,Instrumental
5380,15000,15000.wav,5,Folk
5381,15898,15898.wav,6,Chiptune / Glitch
5382,23394,23394.wav,2,Punk
5383,8831,8831.wav,4,Hip-Hop
5384,6139,6139.wav,4,Hip-Hop
5385,13102,13102.wav,0,Electronic
5386,16601,16601.wav,0,Electronic
5387,9566,9566.wav,8,Pop
5388,10629,10629.wav,0,Electronic
5389,24489,24489.wav,7,Instrumental
5390,13875,13875.wav,6,Chiptune / Glitch
5391,6114,6114.wav,1,Rock
5392,588,588.wav,2,Punk
5393,12086,12086.wav,0,Electronic
5394,2104,2104.wav,3,Experimental
5395,21338,21338.wav,12,Old-Time / Historic
5396,17474,17474.wav,1,Rock
5397,10373,10373.wav,8,Pop
5398,9170,9170.wav,2,Punk
5399,14564,14564.wav,4,Hip-Hop
5400,6070,6070.wav,0,Electronic
5401,11416,11416.wav,1,Rock
5402,19328,19328.wav,1,Rock
5403,14230,14230.wav,7,Instrumental
5404,12504,12504.wav,1,Rock
5405,5534,5534.wav,4,Hip-Hop
5406,14567,14567.wav,4,Hip-Hop
5407,19732,19732.wav,10,Ambient Electronic
5408,10564,10564.wav,4,Hip-Hop
5409,4843,4843.wav,6,Chiptune / Glitch
5410,12773,12773.wav,0,Electronic
5411,5233,5233.wav,5,Folk
5412,7271,7271.wav,12,Old-Time / Historic
5413,16528,16528.wav,0,Electronic
5414,944,944.wav,1,Rock
5415,11818,11818.wav,3,Experimental
5416,12421,12421.wav,0,Electronic
5417,7770,7770.wav,2,Punk
5418,11158,11158.wav,3,Experimental
5419,16417,16417.wav,13,Jazz
5420,16989,16989.wav,3,Experimental
5421,5878,5878.wav,0,Electronic
5422,10555,10555.wav,0,Electronic
5423,16192,16192.wav,1,Rock
5424,21678,21678.wav,8,Pop
5425,23285,23285.wav,1,Rock
5426,15725,15725.wav,7,Instrumental
5427,11503,11503.wav,9,International
5428,10711,10711.wav,3,Experimental
5429,24547,24547.wav,6,Chiptune / Glitch
5430,16152,16152.wav,0,Electronic
5431,22876,22876.wav,3,Experimental
5432,2026,2026.wav,4,Hip-Hop
5433,9872,9872.wav,5,Folk
5434,20776,20776.wav,1,Rock
5435,14154,14154.wav,7,Instrumental
5436,10194,10194.wav,9,International
5437,14216,14216.wav,2,Punk
5438,2786,2786.wav,4,Hip-Hop
5439,19201,19201.wav,8,Pop
5440,20593,20593.wav,0,Electronic
5441,18785,18785.wav,10,Ambient Electronic
5442,8586,8586.wav,5,Folk
5443,24270,24270.wav,2,Punk
5444,24278,24278.wav,12,Old-Time / Historic
5445,3810,3810.wav,0,Electronic
5446,14652,14652.wav,0,Electronic
5447,1429,1429.wav,0,Electronic
5448,16859,16859.wav,10,Ambient Electronic
5449,11898,11898.wav,1,Rock
5450,11780,11780.wav,0,Electronic
5451,2772,2772.wav,10,Ambient Electronic
5452,21601,21601.wav,6,Chiptune / Glitch
5453,17737,17737.wav,0,Electronic
5454,4648,4648.wav,2,Punk
5455,8563,8563.wav,4,Hip-Hop
5456,3970,3970.wav,6,Chiptune / Glitch
5457,9212,9212.wav,2,Punk
5458,14976,14976.wav,2,Punk
5459,7145,7145.wav,8,Pop
5460,5613,5613.wav,1,Rock
5461,7438,7438.wav,7,Instrumental
5462,13732,13732.wav,7,Instrumental
5463,6061,6061.wav,10,Ambient Electronic
5464,19499,19499.wav,4,Hip-Hop
5465,24061,24061.wav,4,Hip-Hop
5466,5485,5485.wav,2,Punk
5467,4027,4027.wav,8,Pop
5468,19120,19120.wav,0,Electronic
5469,22547,22547.wav,6,Chiptune / Glitch
5470,3179,3179.wav,3,Experimental
5471,4381,4381.wav,1,Rock
5472,6706,6706.wav,6,Chiptune / Glitch
5473,14903,14903.wav,2,Punk
5474,4821,4821.wav,0,Electronic
5475,7738,7738.wav,3,Experimental
5476,22909,22909.wav,6,Chiptune / Glitch
5477,6466,6466.wav,3,Experimental
5478,10543,10543.wav,1,Rock
5479,1007,1007.wav,5,Folk
5480,21428,21428.wav,7,Instrumental
5481,96,96.wav,4,Hip-Hop
5482,7551,7551.wav,9,International
5483,6604,6604.wav,2,Punk
5484,17190,17190.wav,1,Rock
5485,8496,8496.wav,10,Ambient Electronic
5486,16894,16894.wav,1,Rock
5487,10505,10505.wav,1,Rock
5488,20526,20526.wav,0,Electronic
5489,20736,20736.wav,2,Punk
5490,6667,6667.wav,3,Experimental
5491,12724,12724.wav,3,Experimental
5492,5422,5422.wav,3,Experimental
5493,3735,3735.wav,13,Jazz
5494,4021,4021.wav,1,Rock
5495,11112,11112.wav,1,Rock
5496,19835,19835.wav,2,Punk
5497,1106,1106.wav,7,Instrumental
5498,8827,8827.wav,3,Experimental
5499,4481,4481.wav,3,Experimental
5500,6826,6826.wav,2,Punk
5501,24728,24728.wav,1,Rock
5502,4687,4687.wav,1,Rock
5503,18987,18987.wav,2,Punk
5504,21789,21789.wav,2,Punk
5505,19849,19849.wav,5,Folk
5506,4869,4869.wav,15,Soul-RnB
5507,6165,6165.wav,3,Experimental
5508,14747,14747.wav,4,Hip-Hop
5509,20768,20768.wav,3,Experimental
5510,13499,13499.wav,14,Country
5511,6794,6794.wav,0,Electronic
5512,13742,13742.wav,2,Punk
5513,461,461.wav,4,Hip-Hop
5514,8326,8326.wav,0,Electronic
5515,16850,16850.wav,0,Electronic
5516,5614,5614.wav,6,Chiptune / Glitch
5517,6636,6636.wav,1,Rock
5518,22833,22833.wav,3,Experimental
5519,15613,15613.wav,3,Experimental
5520,18855,18855.wav,3,Experimental
5521,22007,22007.wav,0,Electronic
5522,12257,12257.wav,2,Punk
5523,21245,21245.wav,4,Hip-Hop
5524,902,902.wav,0,Electronic
5525,18238,18238.wav,9,International
5526,17347,17347.wav,4,Hip-Hop
5527,19924,19924.wav,10,Ambient Electronic
5528,21609,21609.wav,4,Hip-Hop
5529,20359,20359.wav,0,Electronic
5530,11806,11806.wav,2,Punk
5531,24784,24784.wav,5,Folk
5532,10048,10048.wav,2,Punk
5533,4625,4625.wav,4,Hip-Hop
5534,20737,20737.wav,6,Chiptune / Glitch
5535,1759,1759.wav,2,Punk
5536,17298,17298.wav,6,Chiptune / Glitch
5537,17150,17150.wav,2,Punk
5538,22583,22583.wav,7,Instrumental
5539,13453,13453.wav,3,Experimental
5540,19739,19739.wav,4,Hip-Hop
5541,893,893.wav,1,Rock
5542,22046,22046.wav,7,Instrumental
5543,12806,12806.wav,11,Classical
5544,23033,23033.wav,7,Instrumental
5545,23408,23408.wav,4,Hip-Hop
5546,1153,1153.wav,1,Rock
5547,14207,14207.wav,0,Electronic
5548,7753,7753.wav,0,Electronic
5549,7001,7001.wav,4,Hip-Hop
5550,12114,12114.wav,3,Experimental
5551,247,247.wav,1,Rock
5552,9571,9571.wav,9,International
5553,19888,19888.wav,1,Rock
5554,10866,10866.wav,3,Experimental
5555,22099,22099.wav,8,Pop
5556,22494,22494.wav,3,Experimental
5557,19738,19738.wav,4,Hip-Hop
5558,22117,22117.wav,13,Jazz
5559,18914,18914.wav,4,Hip-Hop
5560,8529,8529.wav,7,Instrumental
5561,22113,22113.wav,11,Classical
5562,2435,2435.wav,9,International
5563,1661,1661.wav,6,Chiptune / Glitch
5564,12847,12847.wav,1,Rock
5565,12538,12538.wav,2,Punk
5566,1164,1164.wav,0,Electronic
5567,5443,5443.wav,6,Chiptune / Glitch
5568,3228,3228.wav,0,Electronic
5569,11122,11122.wav,11,Classical
5570,12221,12221.wav,4,Hip-Hop
5571,21888,21888.wav,4,Hip-Hop
5572,19580,19580.wav,7,Instrumental
5573,8814,8814.wav,3,Experimental
5574,575,575.wav,2,Punk
5575,24787,24787.wav,7,Instrumental
5576,19463,19463.wav,2,Punk
5577,18405,18405.wav,7,Instrumental
5578,5663,5663.wav,1,Rock
5579,5707,5707.wav,5,Folk
5580,15572,15572.wav,1,Rock
5581,534,534.wav,3,Experimental
5582,21825,21825.wav,0,Electronic
5583,6610,6610.wav,0,Electronic
5584,15441,15441.wav,0,Electronic
5585,9407,9407.wav,6,Chiptune / Glitch
5586,4453,4453.wav,7,Instrumental
5587,4427,4427.wav,1,Rock
5588,17499,17499.wav,8,Pop
5589,8260,8260.wav,3,Experimental
5590,8376,8376.wav,7,Instrumental
5591,11671,11671.wav,1,Rock
5592,6507,6507.wav,0,Electronic
5593,7563,7563.wav,13,Jazz
5594,12574,12574.wav,16,Spoken
5595,13090,13090.wav,0,Electronic
5596,12992,12992.wav,0,Electronic
5597,24553,24553.wav,0,Electronic
5598,21424,21424.wav,6,Chiptune / Glitch
5599,20865,20865.wav,4,Hip-Hop
5600,16804,16804.wav,10,Ambient Electronic
5601,1603,1603.wav,0,Electronic
5602,18766,18766.wav,0,Electronic
5603,15066,15066.wav,1,Rock
5604,229,229.wav,3,Experimental
5605,15019,15019.wav,3,Experimental
5606,3939,3939.wav,9,International
5607,4196,4196.wav,7,Instrumental
5608,3266,3266.wav,6,Chiptune / Glitch
5609,9211,9211.wav,6,Chiptune / Glitch
5610,2279,2279.wav,1,Rock
5611,10228,10228.wav,5,Folk
5612,22072,22072.wav,3,Experimental
5613,21980,21980.wav,2,Punk
5614,7603,7603.wav,8,Pop
5615,76,76.wav,10,Ambient Electronic
5616,22172,22172.wav,1,Rock
5617,7089,7089.wav,0,Electronic
5618,4525,4525.wav,7,Instrumental
5619,19896,19896.wav,4,Hip-Hop
5620,13352,13352.wav,2,Punk
5621,735,735.wav,12,Old-Time / Historic
5622,21276,21276.wav,12,Old-Time / Historic
5623,1837,1837.wav,6,Chiptune / Glitch
5624,16657,16657.wav,2,Punk
5625,107,107.wav,3,Experimental
5626,15571,15571.wav,5,Folk
5627,21462,21462.wav,0,Electronic
5628,13778,13778.wav,2,Punk
5629,3863,3863.wav,2,Punk
5630,21895,21895.wav,0,Electronic
5631,13874,13874.wav,6,Chiptune / Glitch
5632,8861,8861.wav,4,Hip-Hop
5633,20213,20213.wav,8,Pop
5634,964,964.wav,2,Punk
5635,11363,11363.wav,0,Electronic
5636,4365,4365.wav,7,Instrumental
5637,16999,16999.wav,3,Experimental
5638,6976,6976.wav,5,Folk
5639,17134,17134.wav,10,Ambient Electronic
5640,23009,23009.wav,3,Experimental
5641,14428,14428.wav,8,Pop
5642,24932,24932.wav,4,Hip-Hop
5643,4642,4642.wav,0,Electronic
5644,5797,5797.wav,6,Chiptune / Glitch
5645,4282,4282.wav,2,Punk
5646,18535,18535.wav,3,Experimental
5647,21693,21693.wav,10,Ambient Electronic
5648,2742,2742.wav,4,Hip-Hop
5649,19397,19397.wav,0,Electronic
5650,18928,18928.wav,2,Punk
5651,22677,22677.wav,3,Experimental
5652,16347,16347.wav,1,Rock
5653,7092,7092.wav,10,Ambient Electronic
5654,12022,12022.wav,0,Electronic
5655,13249,13249.wav,0,Electronic
5656,8094,8094.wav,3,Experimental
5657,14188,14188.wav,2,Punk
5658,9401,9401.wav,7,Instrumental
5659,18203,18203.wav,0,Electronic
5660,19747,19747.wav,1,Rock
5661,18527,18527.wav,2,Punk
5662,19515,19515.wav,5,Folk
5663,9888,9888.wav,0,Electronic
5664,14073,14073.wav,13,Jazz
5665,9658,9658.wav,2,Punk
5666,4022,4022.wav,0,Electronic
5667,6761,6761.wav,1,Rock
5668,19521,19521.wav,4,Hip-Hop
5669,6608,6608.wav,9,International
5670,20509,20509.wav,0,Electronic
5671,12290,12290.wav,1,Rock
5672,11725,11725.wav,9,International
5673,7978,7978.wav,0,Electronic
5674,7280,7280.wav,1,Rock
5675,10877,10877.wav,1,Rock
5676,8909,8909.wav,7,Instrumental
5677,8471,8471.wav,4,Hip-Hop
5678,23791,23791.wav,0,Electronic
